filename,region,source_category,wikimedia_title,wikimedia_url,license,artist,width,height,status,reject_reason
east_asia_0350.jpg,east_asia,Streets in Chengdu,File:Ĉengduo 2019-03-17 17.jpg,https://commons.wikimedia.org/wiki/File:%C4%88engduo_2019-03-17_17.jpg,cc by-sa 4.0,RG72,4608,2592,rejected,other
east_asia_0351.jpg,east_asia,Streets in Chengdu,File:Ĉengduo 2019-03-17 18.jpg,https://commons.wikimedia.org/wiki/File:%C4%88engduo_2019-03-17_18.jpg,cc by-sa 4.0,RG72,4608,2592,kept,
east_asia_0352.jpg,east_asia,Streets in Chengdu,File:Ĉengduo 2019-03-17 19.jpg,https://commons.wikimedia.org/wiki/File:%C4%88engduo_2019-03-17_19.jpg,cc by-sa 4.0,RG72,4608,2592,rejected,other
east_asia_0353.jpg,east_asia,Streets in Chengdu,File:Ĉengduo 2019-03-17 20.jpg,https://commons.wikimedia.org/wiki/File:%C4%88engduo_2019-03-17_20.jpg,cc by-sa 4.0,RG72,4220,2374,kept,
east_asia_0354.jpg,east_asia,Streets in Chengdu,File:东成根街 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%B8%9C%E6%88%90%E6%A0%B9%E8%A1%97_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0355.jpg,east_asia,Streets in Chengdu,File:丹景山二号隧道 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%B8%B9%E6%99%AF%E5%B1%B1%E4%BA%8C%E5%8F%B7%E9%9A%A7%E9%81%93_-_panoramio.jpg,cc by 3.0,cyclistpzx,3264,2448,kept,
east_asia_0356.jpg,east_asia,Streets in Chengdu,File:丹景山－前面就是 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%B8%B9%E6%99%AF%E5%B1%B1%EF%BC%8D%E5%89%8D%E9%9D%A2%E5%B0%B1%E6%98%AF_-_panoramio.jpg,cc by 3.0,wuzhongj,2048,1536,rejected,duplicate
east_asia_0357.jpg,east_asia,Streets in Chengdu,File:丹景山－金华寺前 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%B8%B9%E6%99%AF%E5%B1%B1%EF%BC%8D%E9%87%91%E5%8D%8E%E5%AF%BA%E5%89%8D_-_panoramio.jpg,cc by 3.0,wuzhongj,2048,1536,rejected,other
east_asia_0358.jpg,east_asia,Streets in Chengdu,File:二号桥初冬清晨日出 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BA%8C%E5%8F%B7%E6%A1%A5%E5%88%9D%E5%86%AC%E6%B8%85%E6%99%A8%E6%97%A5%E5%87%BA_-_panoramio.jpg,cc by-sa 3.0,剑林,3264,2448,rejected,other
east_asia_0359.jpg,east_asia,Streets in Chengdu,File:云顶山旅游路(2013) - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E4%BA%91%E9%A1%B6%E5%B1%B1%E6%97%85%E6%B8%B8%E8%B7%AF(2013)_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,3264,2448,rejected,duplicate
east_asia_0360.jpg,east_asia,Streets in Chengdu,File:云顶山旅游路(2013) - panoramio (2).jpg,https://commons.wikimedia.org/wiki/File:%E4%BA%91%E9%A1%B6%E5%B1%B1%E6%97%85%E6%B8%B8%E8%B7%AF(2013)_-_panoramio_(2).jpg,cc by 3.0,cyclistpzx,2448,3264,kept,
east_asia_0361.jpg,east_asia,Streets in Chengdu,File:云顶山旅游路(2013) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BA%91%E9%A1%B6%E5%B1%B1%E6%97%85%E6%B8%B8%E8%B7%AF(2013)_-_panoramio.jpg,cc by 3.0,cyclistpzx,3264,2448,rejected,other
east_asia_0362.jpg,east_asia,Streets in Chengdu,File:亭台街 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BA%AD%E5%8F%B0%E8%A1%97_-_panoramio.jpg,cc by-sa 3.0,JtWang,2685,2073,rejected,other
east_asia_0363.jpg,east_asia,Streets in Chengdu,File:从窗口望出去 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BB%8E%E7%AA%97%E5%8F%A3%E6%9C%9B%E5%87%BA%E5%8E%BB_-_panoramio.jpg,cc by-sa 3.0,Freeman Joe,3072,2304,rejected,other
east_asia_0364.jpg,east_asia,Streets in Chengdu,File:俯视蜀源路 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BF%AF%E8%A7%86%E8%9C%80%E6%BA%90%E8%B7%AF_-_panoramio.jpg,cc by-sa 3.0,Dark Shaw,1920,1079,rejected,other
east_asia_0365.jpg,east_asia,Streets in Chengdu,File:北园大道 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8C%97%E5%9B%AD%E5%A4%A7%E9%81%93_-_panoramio.jpg,cc by-sa 3.0,jason_she,2112,2816,rejected,other
east_asia_0366.jpg,east_asia,Streets in Chengdu,File:华西口腔 2014-02-26 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%8E%E8%A5%BF%E5%8F%A3%E8%85%94_2014-02-26_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0367.jpg,east_asia,Streets in Chengdu,File:华西老行政楼 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%8E%E8%A5%BF%E8%80%81%E8%A1%8C%E6%94%BF%E6%A5%BC_-_panoramio.jpg,cc by 3.0,aescula,1225,2048,rejected,other
east_asia_0368.jpg,east_asia,Streets in Chengdu,File:南桥内，望东方的另一个“南桥”(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%97%E6%A1%A5%E5%86%85%EF%BC%8C%E6%9C%9B%E4%B8%9C%E6%96%B9%E7%9A%84%E5%8F%A6%E4%B8%80%E4%B8%AA%E2%80%9C%E5%8D%97%E6%A1%A5%E2%80%9D(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,kept,
east_asia_0369.jpg,east_asia,Streets in Chengdu,File:卡子垭口(2014-1-20) - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%A1%E5%AD%90%E5%9E%AD%E5%8F%A3(2014-1-20)_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,4912,3264,rejected,other
east_asia_0370.jpg,east_asia,Streets in Chengdu,File:卡子垭口(2014-1-20） - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%A1%E5%AD%90%E5%9E%AD%E5%8F%A3(2014-1-20%EF%BC%89_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,8192,1856,rejected,other
east_asia_0371.jpg,east_asia,Streets in Chengdu,File:卡子垭口(2014-1-20） - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%A1%E5%AD%90%E5%9E%AD%E5%8F%A3(2014-1-20%EF%BC%89_-_panoramio.jpg,cc by 3.0,cyclistpzx,8192,1856,rejected,other
east_asia_0372.jpg,east_asia,Streets in Chengdu,File:卡子垭口前方的五个弯(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%A1%E5%AD%90%E5%9E%AD%E5%8F%A3%E5%89%8D%E6%96%B9%E7%9A%84%E4%BA%94%E4%B8%AA%E5%BC%AF(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,8192,1856,rejected,other
east_asia_0373.jpg,east_asia,Streets in Chengdu,File:去往白鹿的路上 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8E%BB%E5%BE%80%E7%99%BD%E9%B9%BF%E7%9A%84%E8%B7%AF%E4%B8%8A_-_panoramio.jpg,cc by 3.0,cyclistpzx,3264,2448,kept,
east_asia_0374.jpg,east_asia,Streets in Chengdu,File:啤酒一条街(2014-1-20) - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%95%A4%E9%85%92%E4%B8%80%E6%9D%A1%E8%A1%97(2014-1-20)_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,4912,3264,kept,
east_asia_0375.jpg,east_asia,Streets in Chengdu,File:啤酒一条街(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%95%A4%E9%85%92%E4%B8%80%E6%9D%A1%E8%A1%97(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,kept,
east_asia_0376.jpg,east_asia,Streets in Chengdu,File:啤酒一条街夜色(2014-1-20) - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%95%A4%E9%85%92%E4%B8%80%E6%9D%A1%E8%A1%97%E5%A4%9C%E8%89%B2(2014-1-20)_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,4912,3264,kept,
east_asia_0377.jpg,east_asia,Streets in Chengdu,File:啤酒一条街夜色(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%95%A4%E9%85%92%E4%B8%80%E6%9D%A1%E8%A1%97%E5%A4%9C%E8%89%B2(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,kept,
east_asia_0378.jpg,east_asia,Streets in Chengdu,File:天府下穿 2014-02-26 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%A4%A9%E5%BA%9C%E4%B8%8B%E7%A9%BF_2014-02-26_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0379.jpg,east_asia,Streets in Chengdu,File:威斯顿大楼 2014-02-26 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%A8%81%E6%96%AF%E9%A1%BF%E5%A4%A7%E6%A5%BC_2014-02-26_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0380.jpg,east_asia,Streets in Chengdu,File:实外 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%AE%9E%E5%A4%96_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0381.jpg,east_asia,Streets in Chengdu,File:客家人05 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%AE%A2%E5%AE%B6%E4%BA%BA05_-_panoramio.jpg,cc by-sa 3.0,苦竹,3072,2304,kept,
east_asia_0382.jpg,east_asia,Streets in Chengdu,File:导学楼 2014-02-26 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%AF%BC%E5%AD%A6%E6%A5%BC_2014-02-26_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0383.jpg,east_asia,Streets in Chengdu,File:成外 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E5%A4%96_-_panoramio_(1).jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0384.jpg,east_asia,Streets in Chengdu,File:成外 - panoramio (2).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E5%A4%96_-_panoramio_(2).jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0385.jpg,east_asia,Streets in Chengdu,File:成徳巴高速 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E5%BE%B3%E5%B7%B4%E9%AB%98%E9%80%9F_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,3264,2448,rejected,other
east_asia_0386.jpg,east_asia,Streets in Chengdu,File:成徳巴高速 - panoramio (2).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E5%BE%B3%E5%B7%B4%E9%AB%98%E9%80%9F_-_panoramio_(2).jpg,cc by 3.0,cyclistpzx,3264,2448,rejected,other
east_asia_0387.jpg,east_asia,Streets in Chengdu,File:成徳巴高速 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E5%BE%B3%E5%B7%B4%E9%AB%98%E9%80%9F_-_panoramio.jpg,cc by 3.0,cyclistpzx,3264,2448,rejected,other
east_asia_0388.jpg,east_asia,Streets in Chengdu,File:成简快速 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E7%AE%80%E5%BF%AB%E9%80%9F_-_panoramio_(1).jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0389.jpg,east_asia,Streets in Chengdu,File:成简快速 - panoramio (2).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E7%AE%80%E5%BF%AB%E9%80%9F_-_panoramio_(2).jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0390.jpg,east_asia,Streets in Chengdu,File:成简快速 - panoramio (3).jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E7%AE%80%E5%BF%AB%E9%80%9F_-_panoramio_(3).jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0391.jpg,east_asia,Streets in Chengdu,File:成简快速 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E7%AE%80%E5%BF%AB%E9%80%9F_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0392.jpg,east_asia,Streets in Chengdu,File:成都锦里西路上街景 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%88%90%E9%83%BD%E9%94%A6%E9%87%8C%E8%A5%BF%E8%B7%AF%E4%B8%8A%E8%A1%97%E6%99%AF_-_panoramio.jpg,cc by 3.0,江上清风1961,1280,960,kept,
east_asia_0393.jpg,east_asia,Streets in Chengdu,File:曹家巷 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%9B%B9%E5%AE%B6%E5%B7%B7_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0394.jpg,east_asia,Streets in Chengdu,File:桓侯巷成都.jpg,https://commons.wikimedia.org/wiki/File:%E6%A1%93%E4%BE%AF%E5%B7%B7%E6%88%90%E9%83%BD.jpg,cc0,Remixia,4032,3024,rejected,other
east_asia_0395.jpg,east_asia,Streets in Chengdu,File:武候大道口 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%AD%A6%E5%80%99%E5%A4%A7%E9%81%93%E5%8F%A3_-_panoramio.jpg,cc by-sa 3.0,壹念之間,1824,1028,rejected,other
east_asia_0396.jpg,east_asia,Streets in Chengdu,File:白八路（2014-1-20） - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E7%99%BD%E5%85%AB%E8%B7%AF%EF%BC%882014-1-20%EF%BC%89_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,rejected,other
east_asia_0397.jpg,east_asia,Streets in Chengdu,File:老摩托车 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E8%80%81%E6%91%A9%E6%89%98%E8%BD%A6_-_panoramio.jpg,cc by-sa 3.0,苦竹,3072,2304,kept,
east_asia_0398.jpg,east_asia,Streets in Chengdu,File:蒲虹路(2014-1-20) - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E8%92%B2%E8%99%B9%E8%B7%AF(2014-1-20)_-_panoramio_(1).jpg,cc by 3.0,cyclistpzx,4912,3264,kept,
east_asia_0399.jpg,east_asia,Streets in Chengdu,File:蒲虹路(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E8%92%B2%E8%99%B9%E8%B7%AF(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,rejected,other
east_asia_0400.jpg,east_asia,Streets in Chengdu,File:蒲虹路虹口方向(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E8%92%B2%E8%99%B9%E8%B7%AF%E8%99%B9%E5%8F%A3%E6%96%B9%E5%90%91(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,7714,1760,rejected,other
east_asia_0401.jpg,east_asia,Streets in Chengdu,File:蒲虹路路碑简介(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E8%92%B2%E8%99%B9%E8%B7%AF%E8%B7%AF%E7%A2%91%E7%AE%80%E4%BB%8B(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,rejected,other
east_asia_0402.jpg,east_asia,Streets in Chengdu,File:虹口旅游——白八路(2014-1-20) - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E8%99%B9%E5%8F%A3%E6%97%85%E6%B8%B8%E2%80%94%E2%80%94%E7%99%BD%E5%85%AB%E8%B7%AF(2014-1-20)_-_panoramio.jpg,cc by 3.0,cyclistpzx,4912,3264,rejected,other
east_asia_0403.jpg,east_asia,Streets in Chengdu,File:财富又一城 2014-02-26 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E8%B4%A2%E5%AF%8C%E5%8F%88%E4%B8%80%E5%9F%8E_2014-02-26_-_panoramio.jpg,cc by 3.0,liuzusai刘祖赛,4288,2848,rejected,other
east_asia_0404.jpg,east_asia,Streets in Chengdu,File:青年路 Qingnian Road - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E9%9D%92%E5%B9%B4%E8%B7%AF_Qingnian_Road_-_panoramio.jpg,cc by-sa 3.0,zhuxujin,1600,1200,rejected,other
east_asia_0405.jpg,east_asia,Streets in Chengdu,File:香城绿荫 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E9%A6%99%E5%9F%8E%E7%BB%BF%E8%8D%AB_-_panoramio.jpg,cc by-sa 3.0,张志强（西海山人）,3783,2690,kept,
east_asia_0406.jpg,east_asia,Streets in Chengdu,File:骡马市子云巷.jpg,https://commons.wikimedia.org/wiki/File:%E9%AA%A1%E9%A9%AC%E5%B8%82%E5%AD%90%E4%BA%91%E5%B7%B7.jpg,cc by 4.0,MspreilsCN,3072,4096,kept,
east_asia_0407.jpg,east_asia,Streets in Chongqing,File:2008龙湖街 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:2008%E9%BE%99%E6%B9%96%E8%A1%97_-_panoramio.jpg,cc by-sa 3.0,ZH.T,2560,1920,kept,
east_asia_0408.jpg,east_asia,Streets in Chongqing,"File:Campbell in Hexinchang St., Yanjing Sub-district, Hechuan District, Chongqing City, China.jpg","https://commons.wikimedia.org/wiki/File:Campbell_in_Hexinchang_St.,_Yanjing_Sub-district,_Hechuan_District,_Chongqing_City,_China.jpg",cc by-sa 4.0,Daredemodaisuki 114514,2976,3968,rejected,other
east_asia_0409.jpg,east_asia,Streets in Chongqing,File:Chongqing bomb.jpg,https://commons.wikimedia.org/wiki/File:Chongqing_bomb.jpg,public domain,Historical record of Chongqing bombing 1941,1741,1154,rejected,other
east_asia_0410.jpg,east_asia,Streets in Chongqing,"File:Chongqing, February 18, 2024 (9).jpg","https://commons.wikimedia.org/wiki/File:Chongqing,_February_18,_2024_(9).jpg",cc by-sa 4.0,メイド理世,4080,2292,rejected,other
east_asia_0411.jpg,east_asia,Streets in Chongqing,"File:Chongqing, February 18, 2024.jpg","https://commons.wikimedia.org/wiki/File:Chongqing,_February_18,_2024.jpg",cc by-sa 4.0,メイド理世,4080,2292,rejected,other
east_asia_0412.jpg,east_asia,Streets in Chongqing,"File:Chongqing, January 22, 2024 (5).jpg","https://commons.wikimedia.org/wiki/File:Chongqing,_January_22,_2024_(5).jpg",cc by-sa 4.0,メイド理世,2292,4080,rejected,other
east_asia_0413.png,east_asia,Streets in Chongqing,"File:Methodist Episcopal Church, Chungking.png","https://commons.wikimedia.org/wiki/File:Methodist_Episcopal_Church,_Chungking.png",public domain,Board of Home Missions of the Methodist Episcopal Church,1286,1856,kept,
east_asia_0414.jpg,east_asia,Streets in Chongqing,"File:The pedestrian mall in Nanping District,Chongqing.JPG","https://commons.wikimedia.org/wiki/File:The_pedestrian_mall_in_Nanping_District,Chongqing.JPG",cc by-sa 3.0,Harveychl,3648,2736,kept,
east_asia_0415.jpg,east_asia,Streets in Chongqing,File:Typical retail street in Dianjiang.JPG,https://commons.wikimedia.org/wiki/File:Typical_retail_street_in_Dianjiang.JPG,cc by-sa 3.0,Bobquinn0801 (talk)Bob Quinn,1536,2048,kept,
east_asia_0416.jpg,east_asia,Streets in Chongqing,"File:Yongchuan, Chongqing, China - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Yongchuan,_Chongqing,_China_-_panoramio.jpg",cc by-sa 3.0,JtWang,2048,1536,kept,
east_asia_0417.jpg,east_asia,Streets in Chongqing,File:万州江南 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%B8%87%E5%B7%9E%E6%B1%9F%E5%8D%97_-_panoramio.jpg,cc by 3.0,图片上传者：吴显胜（China）,1100,825,rejected,other
east_asia_0418.jpg,east_asia,Streets in Chongqing,File:云湖天都 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BA%91%E6%B9%96%E5%A4%A9%E9%83%BD_-_panoramio.jpg,cc by-sa 3.0,大漠孤鹏,2560,1440,rejected,other
east_asia_0419.jpg,east_asia,Streets in Chongqing,File:仰宾门AngBin door - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E4%BB%B0%E5%AE%BE%E9%97%A8AngBin_door_-_panoramio.jpg,cc by 3.0,图片上传者：吴显胜（China）,1920,1080,rejected,other
east_asia_0420.jpg,east_asia,Streets in Chongqing,File:兴隆镇2012 - panoramio (2).jpg,https://commons.wikimedia.org/wiki/File:%E5%85%B4%E9%9A%86%E9%95%872012_-_panoramio_(2).jpg,cc by 3.0,图片上传者：吴显胜（China）,1280,960,rejected,other
east_asia_0421.jpg,east_asia,Streets in Chongqing,File:兴隆镇2012 - panoramio (3).jpg,https://commons.wikimedia.org/wiki/File:%E5%85%B4%E9%9A%86%E9%95%872012_-_panoramio_(3).jpg,cc by 3.0,图片上传者：吴显胜（China）,1280,960,rejected,other
east_asia_0422.jpg,east_asia,Streets in Chongqing,File:兴隆镇2012初雪 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%85%B4%E9%9A%86%E9%95%872012%E5%88%9D%E9%9B%AA_-_panoramio_(1).jpg,cc by 3.0,图片上传者：吴显胜（China）,1280,960,kept,
east_asia_0423.jpg,east_asia,Streets in Chongqing,File:兴隆镇2012初雪 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%85%B4%E9%9A%86%E9%95%872012%E5%88%9D%E9%9B%AA_-_panoramio.jpg,cc by 3.0,图片上传者：吴显胜（China）,1280,960,rejected,other
east_asia_0424.jpg,east_asia,Streets in Chongqing,File:北山滨江路2 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8C%97%E5%B1%B1%E6%BB%A8%E6%B1%9F%E8%B7%AF2_-_panoramio.jpg,cc by 3.0,图片上传者：吴显胜（China）,1024,769,rejected,other
east_asia_0425.jpg,east_asia,Streets in Chongqing,File:北岸新洲中庭 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8C%97%E5%B2%B8%E6%96%B0%E6%B4%B2%E4%B8%AD%E5%BA%AD_-_panoramio.jpg,cc by-sa 3.0,jogginglife,4000,2248,rejected,other
east_asia_0426.jpg,east_asia,Streets in Chongqing,File:北滨路 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%8C%97%E6%BB%A8%E8%B7%AF_-_panoramio_(1).jpg,cc by 3.0,山城崽儿,992,662,kept,
east_asia_0427.jpg,east_asia,Streets in Chongqing,File:千野草场 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%83%E9%87%8E%E8%8D%89%E5%9C%BA_-_panoramio_(1).jpg,cc by 3.0,guan,3072,4608,kept,
east_asia_0428.jpg,east_asia,Streets in Chongqing,File:南山古道的秋景 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%97%E5%B1%B1%E5%8F%A4%E9%81%93%E7%9A%84%E7%A7%8B%E6%99%AF_-_panoramio.jpg,cc by-sa 3.0,Nyx Ning,3648,2736,rejected,other
east_asia_0429.jpg,east_asia,Streets in Chongqing,File:南滨路 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8D%97%E6%BB%A8%E8%B7%AF_-_panoramio.jpg,cc by 3.0,Ryo.CHO,800,651,rejected,other
east_asia_0430.jpg,east_asia,Streets in Chongqing,File:双福 小车驾考场区域 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8F%8C%E7%A6%8F_%E5%B0%8F%E8%BD%A6%E9%A9%BE%E8%80%83%E5%9C%BA%E5%8C%BA%E5%9F%9F_-_panoramio.jpg,cc by-sa 3.0,ZH.T,2560,1920,rejected,other
east_asia_0431.jpg,east_asia,Streets in Chongqing,File:双福 货车驾考场 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8F%8C%E7%A6%8F_%E8%B4%A7%E8%BD%A6%E9%A9%BE%E8%80%83%E5%9C%BA_-_panoramio.jpg,cc by-sa 3.0,ZH.T,2560,1920,rejected,other
east_asia_0432.jpg,east_asia,Streets in Chongqing,File:双龙街 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%8F%8C%E9%BE%99%E8%A1%97_-_panoramio.jpg,cc by-sa 3.0,ZH.T,2560,1920,rejected,other
east_asia_0433.jpg,east_asia,Streets in Chongqing,File:嘉陵江 嘉悦大桥 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%98%89%E9%99%B5%E6%B1%9F_%E5%98%89%E6%82%A6%E5%A4%A7%E6%A1%A5_-_panoramio.jpg,cc by-sa 3.0,ZH.T,2560,1920,kept,
east_asia_0434.jpg,east_asia,Streets in Chongqing,File:夜幕下的红旗河沟-世纪英皇大厦 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E5%A4%9C%E5%B9%95%E4%B8%8B%E7%9A%84%E7%BA%A2%E6%97%97%E6%B2%B3%E6%B2%9F-%E4%B8%96%E7%BA%AA%E8%8B%B1%E7%9A%87%E5%A4%A7%E5%8E%A6_-_panoramio.jpg,cc by 3.0,山城崽儿,1000,670,kept,
east_asia_0435.jpg,east_asia,Streets in Chongqing,File:思源2.jpg,https://commons.wikimedia.org/wiki/File:%E6%80%9D%E6%BA%902.jpg,cc by-sa 4.0,重庆轨交18,4208,3120,rejected,other
east_asia_0436.jpg,east_asia,Streets in Chongqing,File:思源3.jpg,https://commons.wikimedia.org/wiki/File:%E6%80%9D%E6%BA%903.jpg,cc by-sa 4.0,重庆轨交18,4208,3120,rejected,other
east_asia_0437.jpg,east_asia,Streets in Chongqing,File:思源4.jpg,https://commons.wikimedia.org/wiki/File:%E6%80%9D%E6%BA%904.jpg,cc by-sa 4.0,重庆轨交18,4208,3120,rejected,other
east_asia_0438.jpg,east_asia,Streets in Chongqing,File:接圣街.jpg,https://commons.wikimedia.org/wiki/File:%E6%8E%A5%E5%9C%A3%E8%A1%97.jpg,cc by-sa 4.0,重庆轨交18,4160,3120,rejected,other
east_asia_0439.jpg,east_asia,Streets in Chongqing,File:新万州2012 - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E6%96%B0%E4%B8%87%E5%B7%9E2012_-_panoramio_(1).jpg,cc by 3.0,图片上传者：吴显胜（China）,1163,872,rejected,other
east_asia_0440.jpg,east_asia,Streets in Chongqing,File:永川朱坨 公路 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%B0%B8%E5%B7%9D%E6%9C%B1%E5%9D%A8_%E5%85%AC%E8%B7%AF_-_panoramio.jpg,cc by-sa 3.0,JtWang,2626,1968,rejected,other
east_asia_0441.jpg,east_asia,Streets in Chongqing,File:永川竹海.景区大道 - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%B0%B8%E5%B7%9D%E7%AB%B9%E6%B5%B7.%E6%99%AF%E5%8C%BA%E5%A4%A7%E9%81%93_-_panoramio.jpg,cc by-sa 3.0,Nyx Ning,2848,2136,rejected,other
